y_names	term	estimate	std.error	conf.low	conf.high
Deathsper100kpp	(Intercept)	-5.032423467757795	218.36487837818828	-436.1820033472255	426.1171564117099
Deathsper100kpp	continentAmericas	36.159773858643206	16.669593009176317	3.246568786256553	69.07297893102987
Deathsper100kpp	continentAsia	-8.366627092394804	14.698414925973381	-37.38784821226754	20.654594027477938
Deathsper100kpp	continentEurope	92.50689190974715	18.014363400424493	56.938510814882925	128.07527300461138
Deathsper100kpp	continentOceania	-33.62765648153936	23.791137855024335	-80.60196465431754	13.346651691238819
Deathsper100kpp	UrbanPop	39.50021576253615	21.158672301249702	-2.2764323012229895	81.27686382629528
Deathsper100kpp	LifeExp	0.92002085369337006	1.1052861524397444	-1.2623065599929026	3.102348267379643
Deathsper100kpp	Smoking	-18.884870209710723	50.877367160121864	-119.33946546961886	81.5697250501974
Deathsper100kpp	AlcConsump	1.5412929626973637	0.9743811573824177	-0.38256965554070566	3.4651555809354333
Deathsper100kpp	SBP_m	-6.524129272833136	2.2341009292845904	-10.935240089844418	-2.1130184558218534
Deathsper100kpp	SBP_f	5.5007060046812235	2.162579638013613	1.2308100886784858	9.770601920683962
Deathsper100kpp	cholesterol_m	123.6012903636544	46.94374818107039	30.913411907382894	216.28916881992592
Deathsper100kpp	cholesterol_f	-127.06467021241332	54.929078383682764	-235.51914899207753	-18.61019143274912
Deathsper100kpp	BMI_m	6.7372636774691665	4.749587496714322	-2.6405386001598297	16.115065955098164
Deathsper100kpp	BMI_f	-0.8017164320309482	3.5834725616567997	-7.8770881719501595	6.273655307888264
Deathsper100kpp	GovtHealthUSD_pp	-0.02489269678080837	0.015028290134258146	-0.05456523856415478	0.0047798450025380405
Deathsper100kpp	TotHealthUSD_pp	0.013601183332214339	0.011450275009037387	-0.009006762122735507	0.03620912878716419
Deathsper100kpp	DemScore	2.297526684275383	0.7574717049981502	0.8019399864231616	3.793113382127604
Deathsper100kpp	CPI	-0.6636865335878555	0.32961940992254957	-1.314502137103062	-0.012870930072648834
Deathsper100kpp	WomanInParlia	-28.193958695513963	32.88521311037747	-93.12402401595537	36.73610662492745
Deathsper100kpp	Income_pp	5.024141399450035e-5	3.5479301602582244e-4	-6.502781060849802e-4	7.50760934073981e-4
Deathsper100kpp	BasicSaniAcc	15.24393127439701	25.366817157039815	-34.84147001067264	65.32933255946666
Deathsper100kpp	PopDens	-0.0013974089062612105	0.005851634994647324	-0.012951144050338263	0.01015632623781584
